Date,Sunlight Hours,Wind Speed (km/h),Water Temperature (°C),Water Clarity (index),Dissolved Oxygen (mg/L),Ammonia Level (mg/L),Nitrate Level (mg/L),pH Level,Fish Density (fish/m³),Feed Rate (kg/day),Yield (kg)
2023-09-19,10.04,4.06,15.29,2.37,12.63,4.9,28.65,6.84,8.1,4.86,83.68
2023-09-20,10.03,3.28,15.43,2.43,11.85,4.98,28.92,6.65,7.89,4.86,76.2
2023-09-21,10.03,5.81,14.91,2.37,10.76,5.44,29.42,6.44,7.39,4.17,85.74
2023-09-22,10.02,4.77,15.1,2.19,12.8,4.93,28.57,6.82,8.11,4.87,59.82
2023-09-23,10.02,4.07,15.23,2.22,10.74,5.27,29.33,6.46,7.49,4.6,73.86
2023-09-24,10.01,4.53,15.13,2.29,10.95,5.27,29.28,6.44,7.53,4.39,81.5
2023-09-25,10.01,3.66,15.29,2.2,12.37,4.9,28.69,6.98,8.04,4.8,77.1
2023-09-26,10.01,3.84,15.25,2.22,13.49,4.69,28.27,7.19,8.39,4.82,86.77
2023-09-27,10.0,0.54,15.9,2.49,12.66,4.52,28.51,6.82,8.32,5.14,64.19
2023-09-28,10.0,3.33,15.34,2.26,14.34,4.47,27.94,7.26,8.69,5.24,80.13
2023-09-29,10.0,5.91,14.82,2.2,12.95,5.0,28.55,7.11,8.09,4.75,84.05
2023-09-30,10.0,3.13,15.37,2.49,13.16,4.68,28.42,7.15,8.32,4.9,93.66
2023-10-01,10.0,4.76,15.05,2.27,11.2,5.24,29.19,6.59,7.6,4.45,93.97
2023-10-02,10.0,6.58,14.69,2.08,11.33,5.39,29.18,6.53,7.53,4.36,75.88
2023-10-03,10.0,6.97,14.61,2.09,11.95,5.31,28.96,6.75,7.71,4.17,96.62
2023-10-04,10.0,5.56,14.9,2.26,12.46,5.07,28.74,6.78,7.95,4.62,77.49
2023-10-05,10.01,4.93,15.03,2.03,11.86,5.12,28.9,6.61,7.8,4.69,60.67
2023-10-06,10.01,7.19,14.58,2.12,10.91,5.54,29.37,6.39,7.36,4.15,83.04
2023-10-07,10.01,3.07,15.42,2.27,12.17,4.88,28.76,6.91,8.01,4.97,78.85
2023-10-08,10.02,4.46,15.15,2.32,11.66,5.12,29.01,6.65,7.76,4.5,86.2
2023-10-09,10.02,8.1,14.43,2.11,11.1,5.6,29.33,6.4,7.36,4.09,78.28
2023-10-10,10.03,7.66,14.53,2.35,12.21,5.34,28.94,6.75,7.75,4.38,70.79
2023-10-11,10.03,5.41,15.0,2.14,12.06,5.14,28.87,6.72,7.83,4.55,74.34
2023-10-12,10.04,3.16,15.47,2.3,12.26,4.88,28.73,6.76,8.03,4.87,67.98
2023-10-13,10.04,3.61,15.39,2.25,13.71,4.64,28.19,7.08,8.47,4.97,75.67
2023-10-14,10.05,3.69,15.4,2.19,14.61,4.47,27.84,7.46,8.75,5.21,78.81
2023-10-15,10.06,6.51,14.85,2.15,11.14,5.45,29.27,6.42,7.47,4.32,83.88
2023-10-16,10.07,5.7,15.04,2.19,11.71,5.26,29.03,6.74,7.7,4.48,87.57
2023-10-17,10.08,8.49,14.5,2.05,12.37,5.41,28.87,6.78,7.74,4.07,69.84
2023-10-18,10.09,3.53,15.52,2.32,12.23,4.95,28.78,6.84,8.0,4.84,63.47
2023-10-19,10.1,5.57,15.14,2.37,11.63,5.28,29.1,6.67,7.68,4.3,71.0
2023-10-20,10.11,3.02,15.68,2.42,13.54,4.65,28.28,7.02,8.45,5.21,75.54
2023-10-21,10.12,7.95,14.72,1.94,13.68,5.12,28.33,7.05,8.2,4.43,71.34
2023-10-22,10.13,5.12,15.32,2.45,12.92,4.99,28.61,7.1,8.12,4.73,84.08
2023-10-23,10.14,7.0,14.98,2.14,12.72,5.23,28.7,6.84,7.94,4.44,91.84
2023-10-24,10.16,6.2,15.17,2.2,11.4,5.42,29.19,6.48,7.57,4.29,73.03
2023-10-25,10.17,5.9,15.27,2.11,11.41,5.39,29.16,6.6,7.59,4.27,71.27
2023-10-26,10.19,6.23,15.24,2.24,13.02,5.11,28.59,7.0,8.08,4.45,76.3
2023-10-27,10.2,3.69,15.78,2.27,12.22,5.03,28.8,6.83,7.98,4.8,91.73
2023-10-28,10.22,5.35,15.49,2.2,10.82,5.48,29.39,6.52,7.43,4.4,77.06
2023-10-29,10.23,4.38,15.73,2.05,13.18,4.92,28.42,7.07,8.24,4.74,80.66
2023-10-30,10.25,6.3,15.39,2.15,12.79,5.19,28.67,7.01,8.0,4.66,72.39
2023-10-31,10.27,3.8,15.93,2.24,11.92,5.13,28.92,6.8,7.87,4.73,77.71
2023-11-01,10.28,5.36,15.66,2.36,11.77,5.32,29.07,6.82,7.73,4.63,91.49
2023-11-02,10.3,3.17,16.15,2.48,13.89,4.69,28.21,7.11,8.54,5.2,67.6
2023-11-03,10.32,6.78,15.47,2.13,11.4,5.56,29.23,6.49,7.53,4.14,72.14
2023-11-04,10.34,1.67,16.54,2.54,14.82,4.37,27.81,7.43,8.93,5.46,88.66
2023-11-05,10.36,5.84,15.76,2.07,14.26,4.91,28.1,7.38,8.49,4.72,79.55
2023-11-06,10.38,3.83,16.21,2.28,13.73,4.82,28.27,7.16,8.45,4.98,82.83
2023-11-07,10.4,7.83,15.47,2.12,12.14,5.55,29.0,6.77,7.7,4.1,88.46
2023-11-08,10.42,8.44,15.4,2.15,12.0,5.65,29.09,6.73,7.61,4.06,82.41
2023-11-09,10.44,7.24,15.7,2.28,13.06,5.33,28.67,7.06,8.02,4.46,80.95
2023-11-10,10.46,5.3,16.14,2.48,12.29,5.3,28.93,6.82,7.89,4.68,94.58
2023-11-11,10.48,8.59,15.54,2.17,12.44,5.61,28.95,7.0,7.74,4.06,76.79
2023-11-12,10.51,8.14,15.69,2.18,12.22,5.62,29.02,6.88,7.7,4.23,86.02
2023-11-13,10.53,4.49,16.48,2.32,13.1,5.09,28.57,7.06,8.2,4.78,86.44
2023-11-14,10.55,6.4,16.16,2.23,12.64,5.39,28.81,7.0,7.93,4.56,87.69
2023-11-15,10.58,9.25,15.65,2.1,12.01,5.81,29.14,6.83,7.56,3.89,89.13
2023-11-16,10.6,5.17,16.53,2.36,13.46,5.13,28.48,6.98,8.27,4.86,83.61
2023-11-17,10.63,5.83,16.46,2.12,12.51,5.39,28.83,6.88,7.92,4.42,92.83
2023-11-18,10.65,7.38,16.22,2.27,11.94,5.67,29.14,6.69,7.65,4.37,82.83
2023-11-19,10.68,6.22,16.52,2.31,12.4,5.48,28.94,6.99,7.86,4.55,103.32
2023-11-20,10.7,2.86,17.25,2.51,12.81,5.08,28.69,7.11,8.19,4.81,68.19
2023-11-21,10.73,4.65,16.96,2.14,14.19,4.99,28.17,7.18,8.53,5.08,100.51
2023-11-22,10.76,6.63,16.64,2.33,12.87,5.47,28.79,6.97,7.98,4.42,98.35
2023-11-23,10.78,7.89,16.46,2.1,12.4,5.7,28.98,6.96,7.76,4.24,78.24
2023-11-24,10.81,6.99,16.71,2.29,12.51,5.6,28.95,6.81,7.84,4.26,74.9
2023-11-25,10.84,7.72,16.64,2.17,12.75,5.64,28.86,7.0,7.88,4.35,86.7
2023-11-26,10.87,6.18,17.02,2.29,11.39,5.77,29.35,6.65,7.53,4.22,75.42
2023-11-27,10.9,7.97,16.73,2.04,11.43,5.96,29.36,6.59,7.43,4.08,90.87
2023-11-28,10.92,5.18,17.37,2.3,13.05,5.37,28.69,6.92,8.12,4.83,78.53
2023-11-29,10.95,5.32,17.41,2.38,12.06,5.6,29.09,6.77,7.79,4.58,88.79
2023-11-30,10.98,7.86,16.98,2.22,13.04,5.67,28.8,6.97,7.95,4.21,78.3
2023-12-01,11.01,6.96,17.24,2.08,13.72,5.46,28.48,7.25,8.22,4.58,91.87
2023-12-02,11.04,9.55,16.8,2.17,12.22,6.03,29.18,6.76,7.58,3.86,86.6
2023-12-03,11.07,7.19,17.35,2.29,13.46,5.56,28.65,7.17,8.12,4.52,96.65
2023-12-04,11.1,9.11,17.05,2.31,11.63,6.14,29.43,6.68,7.42,3.96,76.16
2023-12-05,11.13,7.77,17.39,2.22,13.75,5.6,28.56,7.04,8.18,4.35,98.82
2023-12-06,11.17,5.4,17.95,2.58,13.97,5.33,28.46,7.28,8.39,4.82,90.73
2023-12-07,11.2,5.23,18.07,2.4,12.5,5.62,28.98,6.78,7.93,4.5,96.5
2023-12-08,11.23,8.14,17.57,2.15,12.14,6.0,29.19,6.75,7.63,4.01,79.73
2023-12-09,11.26,6.45,17.99,2.16,14.21,5.43,28.34,7.25,8.4,4.75,95.73
2023-12-10,11.29,9.21,17.52,2.28,11.92,6.18,29.35,6.74,7.5,4.07,100.74
2023-12-11,11.32,4.91,18.46,2.26,13.08,5.54,28.74,6.92,8.12,4.6,84.8
2023-12-12,11.36,8.16,17.9,2.23,11.11,6.27,29.62,6.37,7.3,3.89,88.17
2023-12-13,11.39,5.59,18.5,2.3,14.56,5.34,28.23,7.48,8.56,4.86,102.01
2023-12-14,11.42,8.25,18.05,2.3,13.76,5.79,28.65,7.09,8.14,4.3,84.97
2023-12-15,11.46,8.97,17.99,2.04,14.32,5.76,28.41,7.27,8.27,4.27,88.27
2023-12-16,11.49,4.7,18.93,2.25,14.08,5.4,28.38,7.25,8.45,4.76,106.91
2023-12-17,11.52,6.92,18.58,2.43,13.75,5.7,28.64,7.17,8.21,4.45,100.45
2023-12-18,11.56,6.5,18.75,2.34,13.17,5.79,28.83,6.96,8.05,4.59,102.04
2023-12-19,11.59,3.57,19.42,2.28,14.82,5.19,28.08,7.31,8.75,5.19,87.2
2023-12-20,11.62,8.56,18.51,2.28,13.63,5.94,28.74,7.0,8.07,4.22,75.06
2023-12-21,11.66,6.31,19.05,2.41,14.84,5.49,28.23,7.45,8.59,4.76,93.5
2023-12-22,11.69,5.88,19.22,2.3,14.98,5.44,28.14,7.51,8.66,4.81,90.76
2023-12-23,11.73,9.11,18.66,2.27,13.56,6.06,28.81,7.21,8.01,4.23,106.02
2023-12-24,11.76,6.78,19.22,2.39,12.27,6.1,29.24,6.94,7.73,4.48,83.75
2023-12-25,11.79,8.91,18.88,2.15,12.59,6.27,29.16,6.96,7.7,4.22,81.71
2023-12-26,11.83,7.85,19.18,2.24,11.87,6.33,29.42,6.83,7.54,4.23,98.72
2023-12-27,11.86,4.82,19.88,2.52,15.45,5.32,28.0,7.49,8.86,5.1,100.88
2023-12-28,11.9,7.57,19.42,2.29,12.66,6.17,29.13,6.74,7.8,4.26,87.13
2023-12-29,11.93,5.52,19.92,2.32,14.65,5.59,28.3,7.33,8.56,4.9,104.6
2023-12-30,11.97,6.91,19.73,2.41,13.73,5.93,28.74,7.23,8.18,4.53,99.3
2023-12-31,12.0,9.26,19.35,2.14,11.13,6.7,29.77,6.63,7.21,3.82,92.61
2024-01-01,12.03,8.85,19.52,2.25,13.3,6.24,28.96,7.12,7.92,4.34,82.54
2024-01-02,12.07,7.76,19.83,2.18,13.5,6.11,28.83,7.17,8.05,4.53,100.93
2024-01-03,12.1,9.03,19.66,2.19,13.97,6.16,28.71,7.16,8.12,4.3,97.38
2024-01-04,12.14,6.82,20.19,2.45,14.44,5.86,28.5,7.39,8.4,4.72,98.8
2024-01-05,12.17,8.53,19.94,2.17,11.49,6.64,29.64,6.69,7.36,3.96,96.87
2024-01-06,12.21,5.4,20.66,2.43,15.17,5.61,28.18,7.44,8.72,4.93,107.71
2024-01-07,12.24,7.61,20.3,2.34,12.15,6.45,29.4,6.68,7.62,4.25,95.43
2024-01-08,12.27,5.59,20.79,2.41,14.11,5.88,28.6,7.35,8.36,4.86,95.47
2024-01-09,12.31,5.79,20.84,2.37,15.0,5.73,28.27,7.49,8.64,5.01,102.25
2024-01-10,12.34,7.3,20.63,2.2,16.16,5.67,27.86,7.68,8.92,4.92,90.46
2024-01-11,12.38,6.27,20.93,2.44,13.47,6.12,28.89,6.96,8.12,4.58,80.51
2024-01-12,12.41,9.47,20.37,2.15,13.83,6.39,28.83,7.18,8.04,4.16,101.13
2024-01-13,12.44,6.6,21.03,2.52,13.96,6.09,28.75,7.1,8.25,4.64,97.79
2024-01-14,12.48,6.69,21.1,2.31,14.14,6.08,28.65,7.34,8.3,4.58,106.96
2024-01-15,12.51,3.97,21.73,2.48,15.07,5.64,28.23,7.34,8.76,5.24,107.39
2024-01-16,12.54,5.53,21.51,2.42,12.8,6.26,29.15,6.85,7.94,4.69,95.38
2024-01-17,12.58,7.67,21.17,2.23,15.43,5.97,28.21,7.6,8.65,4.78,114.02
2024-01-18,12.61,7.35,21.31,2.41,15.27,5.99,28.3,7.48,8.61,4.87,105.54
2024-01-19,12.64,7.18,21.43,2.43,14.04,6.23,28.77,7.2,8.23,4.53,94.11
2024-01-20,12.68,6.76,21.6,2.5,14.33,6.15,28.66,7.27,8.35,4.74,98.38
2024-01-21,12.71,6.44,21.75,2.49,16.07,5.78,27.99,7.74,8.92,4.9,103.71
2024-01-22,12.74,8.57,21.41,2.41,13.77,6.47,28.94,7.11,8.05,4.29,114.45
2024-01-23,12.77,7.45,21.72,2.27,16.2,5.89,27.95,7.82,8.9,4.93,116.42
2024-01-24,12.8,6.65,21.96,2.43,14.49,6.17,28.61,7.35,8.4,4.57,110.13
2024-01-25,12.83,6.23,22.12,2.47,14.0,6.24,28.79,7.26,8.26,4.68,116.8
2024-01-26,12.87,5.7,22.31,2.38,17.43,5.52,27.45,7.9,9.39,5.15,120.84
2024-01-27,12.9,5.21,22.49,2.59,15.24,5.92,28.32,7.63,8.72,4.99,102.15
2024-01-28,12.93,8.52,21.91,2.38,15.33,6.25,28.37,7.48,8.55,4.47,105.49
2024-01-29,12.96,6.7,22.35,2.47,15.63,6.02,28.21,7.54,8.75,4.78,111.5
2024-01-30,12.99,6.44,22.48,2.28,15.26,6.09,28.31,7.56,8.65,4.9,107.81
2024-01-31,13.02,9.76,21.89,2.56,14.91,6.5,28.64,7.49,8.33,4.46,103.9
2024-02-01,13.05,6.41,22.64,2.48,16.24,5.92,27.99,7.73,8.96,5.11,116.44
2024-02-02,13.08,4.16,23.17,2.7,17.32,5.49,27.54,7.85,9.44,5.56,135.1
2024-02-03,13.1,7.65,22.54,2.37,13.42,6.63,29.1,6.93,7.98,4.34,113.73
2024-02-04,13.13,5.85,22.98,2.53,14.97,6.16,28.48,7.53,8.58,4.74,115.47
2024-02-05,13.16,8.88,22.44,2.49,14.01,6.67,28.96,7.17,8.09,4.21,127.2
2024-02-06,13.19,8.13,22.67,2.52,13.33,6.74,29.2,7.12,7.92,4.18,123.65
2024-02-07,13.22,6.77,23.01,2.34,13.64,6.56,29.0,7.07,8.1,4.43,100.41
2024-02-08,13.24,6.5,23.13,2.64,14.43,6.39,28.75,7.37,8.37,4.83,126.06
2024-02-09,13.27,5.6,23.38,2.43,14.7,6.26,28.58,7.39,8.5,4.72,119.37
2024-02-10,13.3,6.61,23.25,2.53,15.59,6.19,28.31,7.7,8.73,4.88,117.5
2024-02-11,13.32,7.91,23.06,2.5,14.43,6.57,28.8,7.19,8.28,4.57,110.42
2024-02-12,13.35,7.99,23.11,2.44,14.08,6.66,28.93,7.19,8.16,4.56,116.29
2024-02-13,13.37,6.59,23.46,2.38,14.68,6.41,28.64,7.36,8.43,4.82,115.4
2024-02-14,13.4,6.94,23.45,2.28,15.56,6.28,28.3,7.63,8.69,4.88,117.81
2024-02-15,13.42,6.33,23.63,2.62,13.73,6.6,29.05,7.12,8.14,4.62,122.97
2024-02-16,13.45,7.19,23.53,2.36,15.24,6.39,28.46,7.52,8.57,4.87,116.2
2024-02-17,13.47,8.21,23.38,2.47,14.67,6.62,28.74,7.33,8.33,4.51,118.49
2024-02-18,13.49,4.77,24.13,2.87,13.67,6.49,29.07,7.26,8.21,4.8,118.7
2024-02-19,13.52,5.88,23.97,2.63,14.97,6.35,28.57,7.34,8.56,4.8,116.4
2024-02-20,13.54,2.44,24.71,2.66,16.16,5.78,28.0,7.71,9.15,5.47,108.07
2024-02-21,13.56,6.45,23.97,2.74,14.67,6.49,28.74,7.36,8.43,4.68,118.17
2024-02-22,13.58,4.6,24.39,2.69,15.35,6.18,28.41,7.64,8.76,5.06,96.36
2024-02-23,13.6,5.65,24.24,2.58,16.1,6.15,28.14,7.62,8.93,5.04,116.84
2024-02-24,13.62,7.98,23.82,2.65,13.02,7.0,29.43,6.9,7.81,4.21,112.68
2024-02-25,13.64,7.18,24.04,2.53,15.03,6.53,28.61,7.28,8.5,4.7,116.89
2024-02-26,13.66,8.07,23.91,2.57,12.61,7.12,29.58,6.87,7.67,4.07,115.33
2024-02-27,13.68,7.75,24.02,2.61,14.45,6.73,28.88,7.27,8.27,4.55,105.58
2024-02-28,13.7,4.96,24.63,2.52,15.4,6.27,28.39,7.63,8.74,5.11,112.49
2024-02-29,13.72,5.21,24.62,2.73,16.47,6.09,28.04,7.89,9.07,5.21,120.46
2024-03-01,13.73,6.41,24.43,2.62,14.75,6.56,28.72,7.36,8.45,4.66,132.9
2024-03-02,13.75,5.97,24.56,2.43,15.95,6.28,28.21,7.68,8.86,5.13,115.63
2024-03-03,13.77,5.73,24.65,2.68,12.09,7.04,29.73,6.63,7.64,4.25,100.94
2024-03-04,13.78,5.41,24.76,2.54,14.02,6.63,28.95,7.3,8.27,4.77,118.06
2024-03-05,13.8,5.92,24.69,2.61,15.65,6.36,28.37,7.54,8.76,4.9,126.2
2024-03-06,13.81,7.31,24.45,2.47,16.56,6.33,28.06,7.89,8.97,4.97,122.95
2024-03-07,13.83,5.22,24.91,2.68,15.07,6.42,28.58,7.43,8.62,5.08,118.48
2024-03-08,13.84,4.98,24.99,2.55,17.63,5.89,27.58,7.95,9.45,5.37,128.22
2024-03-09,13.86,4.02,25.22,2.72,15.15,6.3,28.52,7.42,8.72,5.19,120.39
2024-03-10,13.87,3.01,25.45,2.68,16.01,6.03,28.15,7.61,9.05,5.42,125.51
2024-03-11,13.88,6.71,24.74,2.65,16.71,6.27,28.02,7.97,9.05,4.87,114.8
2024-03-12,13.89,7.8,24.56,2.51,16.15,6.5,28.26,7.73,8.8,4.71,108.18
2024-03-13,13.9,4.78,25.19,2.53,13.42,6.75,29.18,6.91,8.11,4.67,116.43
2024-03-14,13.91,4.36,25.3,2.74,14.79,6.44,28.69,7.37,8.57,4.95,115.41
2024-03-15,13.92,7.34,24.73,2.45,15.79,6.54,28.37,7.57,8.72,4.84,123.84
2024-03-16,13.93,7.89,24.64,2.47,16.29,6.5,28.2,7.56,8.84,4.72,108.99
2024-03-17,13.94,3.39,25.57,2.78,15.5,6.21,28.39,7.44,8.86,5.1,125.72
2024-03-18,13.95,4.27,25.41,2.61,13.59,6.68,29.12,7.2,8.19,4.79,121.95
2024-03-19,13.96,7.65,24.75,2.44,15.78,6.59,28.39,7.66,8.69,4.65,93.69
2024-03-20,13.96,5.75,25.15,2.73,16.13,6.33,28.24,7.82,8.92,4.93,119.59
2024-03-21,13.97,7.61,24.8,2.67,13.73,7.0,29.21,7.15,8.04,4.32,117.44
2024-03-22,13.97,3.72,25.59,2.56,15.71,6.22,28.28,7.53,8.91,5.09,119.52
2024-03-23,13.98,4.69,25.41,2.54,14.71,6.52,28.7,7.38,8.53,5.07,126.13
2024-03-24,13.98,4.13,25.53,2.75,15.04,6.4,28.59,7.34,8.67,5.09,128.99
2024-03-25,13.99,6.81,25.01,2.51,14.81,6.71,28.74,7.37,8.43,4.76,126.45
2024-03-26,13.99,4.23,25.53,2.48,15.39,6.34,28.41,7.59,8.77,5.19,122.51
2024-03-27,13.99,4.02,25.58,2.62,15.02,6.4,28.58,7.33,8.67,5.18,120.08
2024-03-28,14.0,5.77,25.24,2.53,15.07,6.56,28.61,7.37,8.58,4.82,127.6
2024-03-29,14.0,6.5,25.1,2.79,12.54,7.14,29.65,6.96,7.72,4.29,101.5
2024-03-30,14.0,6.24,25.15,2.49,16.37,6.35,28.13,7.7,8.96,5.1,117.35
2024-03-31,14.0,7.04,24.99,2.47,15.43,6.62,28.51,7.58,8.62,4.68,108.25
2024-04-01,14.0,5.64,25.27,2.66,14.58,6.65,28.82,7.19,8.43,4.84,124.68
2024-04-02,14.0,4.67,25.46,2.7,17.28,6.01,27.76,7.88,9.35,5.48,125.85
2024-04-03,14.0,4.1,25.57,2.66,14.55,6.5,28.77,7.18,8.51,5.06,120.68
2024-04-04,14.0,5.3,25.33,2.68,16.08,6.31,28.24,7.73,8.93,5.17,133.11
2024-04-05,13.99,5.63,25.26,2.55,16.69,6.22,27.99,7.95,9.1,5.12,123.38
2024-04-06,13.99,4.29,25.52,2.71,15.49,6.33,28.43,7.67,8.8,5.03,126.34
2024-04-07,13.99,3.72,25.62,2.73,16.37,6.09,28.07,7.72,9.12,5.4,129.16
2024-04-08,13.98,6.53,25.05,2.58,13.43,6.96,29.27,6.92,8.01,4.48,137.61
2024-04-09,13.98,6.97,24.95,2.57,15.54,6.58,28.48,7.44,8.65,4.91,113.62
2024-04-10,13.97,4.32,25.46,2.58,15.76,6.27,28.29,7.58,8.88,5.17,121.49
2024-04-11,13.97,7.31,24.85,2.39,17.02,6.31,27.9,7.84,9.11,4.85,126.58
2024-04-12,13.96,6.06,25.08,2.76,15.54,6.48,28.48,7.64,8.71,5.0,121.03
2024-04-13,13.95,3.02,25.67,2.93,16.89,5.9,27.88,7.76,9.33,5.59,120.33
2024-04-14,13.94,3.52,25.55,2.71,15.18,6.29,28.5,7.42,8.75,5.14,136.73
2024-04-15,13.94,3.93,25.45,2.55,16.02,6.16,28.17,7.77,8.99,5.15,123.04
2024-04-16,13.93,1.71,25.87,2.62,18.52,5.43,27.14,8.17,9.93,5.96,130.15
2024-04-17,13.92,6.71,24.84,2.69,14.38,6.75,28.93,7.4,8.3,4.54,118.16
2024-04-18,13.91,4.22,25.32,2.68,17.36,5.9,27.69,7.95,9.41,5.48,129.67
2024-04-19,13.9,4.92,25.15,2.73,15.84,6.27,28.3,7.76,8.88,5.14,135.92
2024-04-20,13.89,2.22,25.66,2.72,14.69,6.23,28.63,7.43,8.67,5.12,116.13
2024-04-21,13.87,5.53,24.96,2.61,15.53,6.38,28.42,7.4,8.74,5.01,118.61
2024-04-22,13.86,4.63,25.11,2.72,15.19,6.36,28.53,7.46,8.69,4.9,127.22
2024-04-23,13.85,6.63,24.68,2.77,15.77,6.43,28.39,7.5,8.76,4.95,121.24
2024-04-24,13.84,4.65,25.04,2.64,16.28,6.13,28.1,7.59,9.04,5.22,123.42
2024-04-25,13.82,4.06,25.12,2.69,14.79,6.36,28.64,7.42,8.6,4.91,114.09
2024-04-26,13.81,3.23,25.25,2.74,15.29,6.17,28.43,7.6,8.81,5.27,121.57
2024-04-27,13.79,4.29,25.0,2.65,16.08,6.11,28.15,7.66,9.0,5.22,111.62
2024-04-28,13.78,5.3,24.76,2.54,14.74,6.47,28.67,7.46,8.51,4.95,106.83
2024-04-29,13.76,6.45,24.49,2.43,15.31,6.46,28.48,7.4,8.62,4.84,113.73
2024-04-30,13.74,0.96,25.54,2.72,15.93,5.78,28.08,7.55,9.15,5.63,124.88
2024-05-01,13.73,4.24,24.84,2.65,14.74,6.34,28.65,7.3,8.58,5.15,109.7
2024-05-02,13.71,1.5,25.34,2.68,15.75,5.85,28.15,7.71,9.06,5.67,116.45
2024-05-03,13.69,7.2,24.15,2.69,15.09,6.55,28.63,7.3,8.51,4.75,103.66
2024-05-04,13.67,1.59,25.23,2.78,16.43,5.71,27.91,7.73,9.28,5.5,133.57
2024-05-05,13.65,5.41,24.41,2.72,16.93,5.98,27.86,7.87,9.21,5.34,125.22
2024-05-06,13.63,2.37,24.97,2.8,16.22,5.81,28.02,7.59,9.17,5.58,108.39
2024-05-07,13.61,3.3,24.73,2.5,13.76,6.38,28.92,7.01,8.33,4.94,130.43
2024-05-08,13.59,2.52,24.84,2.65,15.8,5.89,28.15,7.71,9.02,5.55,123.14
2024-05-09,13.57,2.36,24.81,2.64,16.78,5.67,27.76,7.75,9.35,5.72,131.27
2024-05-10,13.55,3.0,24.63,2.46,15.03,6.07,28.41,7.52,8.75,5.12,119.09
2024-05-11,13.53,4.4,24.29,2.62,15.93,6.02,28.15,7.6,8.96,5.28,121.39
2024-05-12,13.51,2.87,24.54,2.61,15.91,5.86,28.09,7.74,9.04,5.27,106.33
2024-05-13,13.48,4.35,24.19,2.91,17.13,5.75,27.74,8.06,9.35,5.41,109.08
2024-05-14,13.46,2.57,24.48,2.53,15.49,5.89,28.22,7.47,8.93,5.29,118.91
2024-05-15,13.44,2.81,24.37,2.58,15.86,5.83,28.09,7.53,9.03,5.31,118.42
2024-05-16,13.41,0.84,24.7,2.72,14.89,5.81,28.4,7.41,8.85,5.46,123.04
2024-05-17,13.39,4.07,23.99,2.63,16.62,5.77,27.85,7.72,9.21,5.43,120.34
2024-05-18,13.36,4.27,23.89,2.75,15.97,5.91,28.13,7.77,8.99,5.23,118.24
2024-05-19,13.34,1.53,24.37,2.62,18.11,5.2,27.17,8.21,9.83,5.9,115.81
2024-05-20,13.31,3.32,23.94,2.73,13.78,6.23,28.91,7.25,8.34,5.11,111.49
2024-05-21,13.28,4.4,23.66,2.73,15.92,5.9,28.13,7.6,8.97,5.1,106.31
2024-05-22,13.26,3.86,23.7,2.75,13.39,6.34,29.07,6.92,8.19,4.89,103.14
2024-05-23,13.23,3.08,23.78,2.64,15.07,5.91,28.37,7.33,8.77,5.2,123.14
2024-05-24,13.2,0.13,24.3,2.7,14.48,5.72,28.48,7.38,8.77,5.5,123.0
2024-05-25,13.18,2.37,23.78,2.74,15.86,5.65,28.05,7.61,9.07,5.54,117.95
2024-05-26,13.15,3.3,23.52,2.63,15.53,5.8,28.19,7.7,8.91,5.18,120.01
2024-05-27,13.12,3.1,23.49,2.76,15.68,5.73,28.14,7.68,8.97,5.31,103.28
2024-05-28,13.09,2.79,23.48,2.66,14.16,5.99,28.68,7.28,8.51,5.05,102.66
2024-05-29,13.06,2.28,23.5,2.65,16.5,5.46,27.76,7.83,9.29,5.7,108.36
2024-05-30,13.03,1.38,23.61,2.6,16.06,5.44,27.88,7.72,9.2,5.5,115.63
2024-05-31,13.0,0.96,23.61,2.62,16.5,5.3,27.69,7.78,9.37,5.72,116.22
2024-06-01,12.97,3.1,23.11,2.53,16.38,5.52,27.8,7.75,9.21,5.41,106.63
2024-06-02,12.94,2.21,23.21,2.65,16.41,5.41,27.77,7.67,9.27,5.54,113.88
2024-06-03,12.91,3.58,22.86,2.6,14.56,5.9,28.51,7.34,8.6,5.09,108.78
2024-06-04,12.88,1.87,23.12,2.63,13.89,5.85,28.7,7.05,8.49,5.14,112.35
2024-06-05,12.85,2.46,22.92,2.71,14.93,5.69,28.34,7.42,8.79,5.35,96.56
2024-06-06,12.82,3.28,22.67,2.59,14.24,5.89,28.6,7.18,8.52,5.14,105.38
2024-06-07,12.79,2.7,22.71,2.65,16.38,5.39,27.77,7.76,9.24,5.4,131.78
2024-06-08,12.76,5.93,21.98,2.46,14.69,6.03,28.5,7.32,8.51,4.83,108.5
2024-06-09,12.72,1.43,22.8,2.84,15.22,5.46,28.18,7.45,8.95,5.34,112.86
2024-06-10,12.69,3.09,22.38,2.68,14.07,5.84,28.65,7.14,8.48,5.17,105.04
2024-06-11,12.66,1.41,22.63,2.66,13.91,5.69,28.63,7.3,8.53,5.21,105.21
2024-06-12,12.63,4.52,21.92,2.44,13.18,6.13,28.99,6.88,8.11,4.63,90.68
2024-06-13,12.59,1.14,22.52,2.65,13.19,5.77,28.88,7.07,8.32,5.25,104.93
2024-06-14,12.56,3.13,22.03,2.81,14.43,5.71,28.52,7.47,8.6,5.22,103.82
2024-06-15,12.53,2.41,22.09,2.54,15.42,5.42,28.05,7.46,8.96,5.48,99.56
2024-06-16,12.49,2.84,21.92,2.61,15.88,5.35,27.9,7.6,9.09,5.4,110.6
